gene_id	mutation_category	events_n	dist	probability
SLC4A4	missense	4	440.4	0.1441238558761441
SLC4A8	missense	4	871.5	0.5644274355725645
SLC5A10	missense	6	418.6,nan	0.6056113943886057
SLC5A11	missense	2	1183.0	0.8411841588158412
SLC5A6	missense	4	748.8,nan	0.9331380668619331
SLC6A13	missense	2	925.0	0.7727212272787727
SLC6A16	missense	2	312.0	0.265185734814265
SLC6A17	missense	3	356.2	0.25625574374425625
SLC6A19	missense	3	130.8	0.06800693199306801
SLC6A1	missense	34	331.5	0.0206939793060207
SLC6A3	missense	2	666.0,nan	0.5888014111985889
SLC6A5	missense	2	36.0	0.03524696475303525
SLC6A6	missense	2	1444.0,nan	0.9341870658129342
SLC6A7	missense	2	173.0	0.16837383162616834
SLC6A9	missense	2	771.0	0.5776494223505777
SLC7A10	missense	2	387.0	0.42921857078142944
SLC7A11	missense	3	467.6	0.6507833492166508
SLC7A7	missense	3	349.0,nan,nan,nan,nan	0.4062835937164062
SLC8A1	missense	4	1255.8,nan	0.8626481373518626
SLC8A3	missense	3	613.2	0.40286159713840286
SLC8B1	missense	4	468.1,nan,nan	0.5432674567325432
SLC9A1	missense	6	623.2	0.6090873909126091
SLC9A3	missense	2	638.0	0.43844656155343853
SLC9A3R2	missense	4	317.7	0.7205392794607205
SLC9A5	missense	2	2201.0	0.9648420351579649
SLC9A8	missense	2	221.0	0.23477176522823476
SLC9A9	missense	2	36.0	0.038923961076038925
SLC9C1	missense	5	899.0	0.5786494213505784
SLC9C2	missense	5	718.7	0.3863616136383864
SLCO1A2	missense	3	400.0,nan	0.3546856453143547
SLCO1B1	missense	2	1768.0	0.9797700202299797
SLCO2A1	missense	3	381.9	0.3270076729923269
SLF2	missense	2	353.0	0.18523181476818523
SLFN5	missense	3	909.2	0.696937303062697
SLFNL1	missense	4	155.2,nan,nan	0.15689184310815688
SLIT1	missense	4	652.9	0.15650584349415653
SLIT3	missense	4	301.3	0.02184697815302185
SLITRK1	missense	2	105.0	0.09987290012709989
SLITRK2	missense	2	78.0,nan,nan,nan,nan	0.06208793791206209
SLITRK3	missense	4	914.7,nan	0.7519852480147521
SLITRK4	missense	2	330.0,nan,nan	0.24926775073224924
SLITRK5	missense	4	704.9	0.5238194761805239
SLITRK6	missense	3	455.4	0.3128686871313129
SLK	missense	2	680.0	0.3321776678223322
SLTM	missense	2	789.0	0.44467855532144474
SLU7	missense	4	116.5	0.02274297725702274
SLX4	missense	5	1191.6	0.4173165826834174
SMAD2	missense	2	269.0,nan	0.3402806597193404
SMAD3	missense	2	96.0	0.1471048528951471
SMAD4	missense	33	5.3,nan	1.010100999897969e-08
SMAD6	missense	5	511.1	0.9238160761839238
SMAD7	missense	2	57.0	0.09489790510209488
SMAD9	missense	4	442.0,nan	0.7798212201787799
SMARCA1	missense	2	2069.0	0.866005133994866
SMARCA2	missense	36	549.8,nan	2.2222219753086717e-07
SMARCA4	missense	43	637.0	3.999999200000163e-07
SMARCA5	missense	3	1261.2	0.7800832199167801
SMARCAL1	missense	2	885.0,nan	0.5505694494305504
SMARCB1	missense	9	165.9	0.030074969925030077
SMARCC1	missense	4	1261.0	0.8738261261738738
SMARCC2	missense	5	909.2	0.49806550193449795
SMARCD1	missense	2	23.0	0.03313596686403313
SMARCD3	missense	5	319.5,nan	0.41972758027241985
SMARCE1	missense	3	90.9	0.07785092214907785
SMC1A	missense	18	800.3	0.41869058130941894
SMC1B	missense	3	1833.6	0.9293860706139294
SMC2	missense	2	407.0,nan,nan	0.21443478556521448
SMC3	missense	12	718.3	0.21702278297721708
SMC4	missense	3	1031.8,nan	0.49916450083549924
SMC5	missense	2	1919.0	0.8090141909858091
SMCHD1	missense	4	1361.7	0.39003060996939004
SMG1	missense	7	1660.4	0.09188390811609186
SMG5	missense	2	519.0	0.31602568397431596
SMG6	missense	3	1451.7	0.6709823290176709
SMG7	missense	3	122.0	0.06791593208406792
SMG8	missense	3	82.0,nan	0.05814594185405814
SMOC2	missense	3	76.5	0.04604695395304605
SMPD3	missense	6	305.9	0.14593185406814602
SMS	missense	3	421.6	0.7876872123127877
SMTNL2	missense	2	60.0	0.09392490607509389
SMTN	missense	3	1030.9	0.7382612617387383
SMURF1	missense	5	408.3	0.22691777308222688
SMURF2	missense	2	120.0	0.10505089494910501
SNAI3	missense	2	178.0	0.35501564498435495
SNAP25	missense	6	102.8	0.17166382833617164
SNAP29	missense	2	90.0	0.2502927497072503
SNAPC4	missense	4	1075.4	0.5200674799325202
SNCAIP	missense	2	1555.0,nan	0.7710872289127711
SND1	missense	5	999.4	0.9373970626029374
SNED1	missense	2	306.0	0.13990286009713992
SNF8	missense	2	158.0	0.36364963635036357
SNIP1	missense	3	541.1	0.9096380903619097
SNPH	missense	3	426.3	0.4926615073384927
SNRNP200	missense	11	1407.2	0.3765566234433766
SNRNP35	missense	2	178.0	0.43084356915643074
SNRNP70	missense	3	240.7	0.3942866057133943
SNRPB	missense	2	nan	nan
SNTA1	missense	2	1019.0	0.8544521455478544
SNTB2	missense	2	597.0	0.6087493912506088
SNTG2	missense	2	606.0	0.6067493932506067
SNW1	missense	2	114.0	0.13155786844213158
SNX13	missense	2	576.0	0.3615516384483616
SNX17	missense	2	555.0	0.6148553851446148
SNX18	missense	2	1296.0	0.9203790796209204
SNX1	missense	4	168.5	0.07406992593007404
SNX22	missense	3	283.3	0.9481220518779481
SNX27	missense	4	651.1	0.9363110636889364
SNX30	missense	2	287.0	0.37103062896937106
SNX4	missense	2	241.0	0.31597068402931594
SNX8	missense	6	426.9,nan	0.7727032272967727
SOBP	missense	2	1054.0	0.7004562995437005
SOCS3	missense	2	153.0	0.4087855912144087
SOCS7	missense	2	378.0	0.39534660465339544
SOGA1	missense	9	846.8	0.1012328987671012
SOGA3	missense	4	111.5,nan,nan	0.007357992642007357
SOHLH1	missense	2	985.0	0.9817210182789817
SON	missense	4	1461.0	0.36836263163736827
SORBS1	missense	3	1054.8,nan	0.536041463958536
SORBS2	missense	4	654.1	0.308989691010309
SORBS3	missense	3	794.6	0.7909912090087909
SORCS1	missense	4	482.2	0.1383028616971383
SORCS3	missense	4	318.3	0.054053945946054054
SORL1	missense	8	1522.6	0.4686875313124689
SOS1	missense	11	555.2,nan	0.017121982878017118
SOS2	missense	2	1499.0	0.6042183957816042
SOST	missense	2	148.0	0.44406955593044406
SOX10	missense	3	432.0,nan	0.5346044653955346
SOX11	missense	19	58.1	1.010100999897969e-08
SOX13	missense	4	551.7	0.6902393097606903
SOX17	missense	2	159.0	0.24792775207224793
SOX18	missense	3	550.4	0.9321550678449322
SOX1	missense	2	538.0	0.7193542806457194
SOX2	missense	2	113.0,nan	0.2306667693332306
SOX4	missense	4	83.8,nan	0.020166979833020172
SOX5	missense	11	35.1	1.010100999897969e-08
SOX6	missense	2	986.0,nan	0.6343573656426342
SOX8	missense	2	386.0	0.49782750217249794
SOX9	missense	4	179.1	0.11504488495511501
SP100	missense	3	703.4	0.5076724923275078
SP4	missense	2	0.0	0.0014689985310014696
SP5	missense	4	482.2	0.9417070582929417
SP9	missense	5	428.8	0.7428762571237428
SPAG17	missense	7	1513.0	0.4574205425794574
SPAG5	missense	3	727.5	0.3623206376793625
SPAG9	missense	3	1541.5	0.7642232357767641
SPART	missense	2	560.0,nan,nan,nan	0.4927985072014929
SPAST	missense	9	144.8	0.002363997636002362
SPATA13	missense	6	1044.6,nan	0.7084882915117083
SPATA16	missense	2	411.0	0.43065456934543067
SPATA18	missense	2	200.0	0.23966876033123966
SPATA31E1	missense	2	1693.0	0.6283953716046284
SPATA5L1	missense	2	1613.0	0.9336760663239336
SPATA5	missense	2	584.0	0.3747246252753747
SPATC1	missense	2	983.0	0.7712912287087714
SPATS2L	missense	3	684.8	0.8041271958728042
SPECC1	missense	2	2149.0,nan	0.8648331351668648
SPEF2	missense	3	681.0,nan	0.23584376415623592
SPEG	missense	10	2459.3	0.6475423524576476
SPEN	missense	7	2941.6	0.687855312144688
SPG11	missense	3	2372.9	0.6284623715376286
SPG7	missense	5	570.8	0.5202414797585201
SPHK2	missense	2	747.0	0.5530614469385532
SPIB	missense	3	81.8	0.14747485252514747
SPICE1	missense	2	1323.0	0.7682662317337683
SPIDR	missense	3	366.0	0.18384281615718387
SPIN4	missense	2	166.0	0.40058459941540064
SPIRE1	missense	2	601.0	0.4375905624094375
SPIRE2	missense	3	412.1	0.34334765665234346
SPNS2	missense	3	182.4	0.13577486422513574
SPOCD1	missense	4	760.1	0.3773576226423773
SPOCK1	missense	3	303.8,nan	0.40316559683440323
SPON2	missense	2	410.0,nan	0.6885703114296885
SPOP	missense	6	73.8,nan,nan,nan,nan	0.003938996061003937
SPPL2C	missense	2	676.0	0.5618634381365618
SPRED1	missense	3	72.8	0.04307995692004307
SPRED2	missense	4	361.6	0.6756613243386758
SPR	missense	2	242.0	0.5505744494255506
SPRY1	missense	2	833.0,nan	0.9768880231119769
SPRYD3	missense	3	632.1	0.8868611131388868
SPSB1	missense	2	504.0,nan,nan	0.8723981276018724
SPSB4	missense	2	267.0	0.5795594204405795
SPTA1	missense	5	1660.6	0.4731725268274731
SPTAN1	missense	28	1405.5,nan	0.05972194027805973
SPTB	missense	8	753.3,nan	0.011433988566011431
SPTBN1	missense	14	1118.9	0.028075971924028074
SPTBN2	missense	14	1575.6	0.4996905003094997
SPTBN4	missense	5	1440.6,nan	0.28796871203128804
SPTBN5	missense	14	2289.3	0.29783170216829785
SPTLC2	missense	2	466.0	0.43794456205543797
SPTSSA	missense	2	0.0	0.020806979193020804
SPTY2D1	missense	2	546.0	0.46021053978946025
SQOR	missense	2	528.0,nan	0.6057813942186059
SRBD1	missense	4	278.6	0.06142793857206143
SRCAP	missense	7	2910.5	0.8712691287308713
SREBF1	missense	4	542.7	0.18374781625218375
SREBF2	missense	6	909.5	0.6414103585896416
SREK1	missense	2	153.0	0.16335883664116335
SRGAP3	missense	3	616.7	0.3057376942623057
SRM	missense	2	572.0	0.815006184993815
SRMS	missense	3	289.2	0.3369016630983369
SRP54	missense	4	290.7,nan	0.31655768344231655
SRP72	missense	3	187.3	0.10304889695110303
SRPK3	missense	5	465.4	0.557974442025558
SRPX	missense	2	171.0	0.22960677039322955
SRRM2	missense	7	1857.7	0.43026656973343014
SRRT	missense	3	732.0	0.5526874473125527
SRSF1	missense	4	147.3	0.33956866043133954
SRSF2	missense	2	373.0,nan	0.8787741212258787
SRSF7	missense	2	60.0	0.16365883634116368
SS18L1	missense	3	429.1	0.7713352286647714
SSBP2	missense	2	652.0	0.8096201903798096
SSBP3	missense	3	72.0	0.05222594777405223
SSBP4	missense	2	327.0	0.46721553278446715
SSC5D	missense	4	1698.0	0.8716941283058717
SSFA2	missense	6	1213.8	0.8808951191048809
SSH1	missense	4	1342.6	0.968925031074969
SSH2	missense	5	1452.8	0.8605681394318606
SSRP1	missense	3	819.5	0.8078741921258079
SSX2IP	missense	2	80.0	0.08751991248008753
ST14	missense	2	220.0	0.1643448356551643
ST3GAL1	missense	3	379.0,nan,nan,nan	0.765180234819765
ST3GAL2	missense	2	288.0,nan	0.46479453520546476
ST3GAL5	missense	2	507.0	0.6017233982766017
ST5	missense	4	822.4,nan,nan,nan	0.46283053716946276
ST6GAL2	missense	2	858.0,nan	0.8362531637468362
ST6GALNAC2	missense	2	334.0	0.5064294935705064
ST6GALNAC4	missense	2	6.0	0.018330981669018337
STAB1	missense	8	2152.8	0.8446521553478447
STAB2	missense	8	2187.9,nan	0.8151271848728151
STAC2	missense	2	403.0	0.5174824825175175
STAG1	missense	8	351.2	0.004068995931004067
STAG2	missense	2	1652.0,nan	0.6715963284036717
STAG3	missense	2	2007.0,nan	0.8005331994668006
STAMBPL1	missense	2	220.0	0.297048702951297
STARD9	missense	4	3665.8	0.5322014677985322
STAT1	missense	5	272.4,nan	0.08077491922508077
STAT2	missense	3	109.5	0.028032971967028027
STAT3	missense	5	586.7,nan	0.575034424965575
STAT4	missense	2	2189.0,nan	0.9995150004849995
STAT5B	missense	4	790.6	0.8026971973028026
STAU2	missense	2	880.0	0.778044221955778
STC1	missense	2	576.0	0.9502570497429502
STEAP2	missense	2	295.0,nan,nan	0.3575366424633576
STIM1	missense	3	395.4	0.3397686602313398
STIM2	missense	4	818.7	0.7486272513727487
STIP1	missense	3	49.7	0.013260986739013268
STK11	missense	2	568.0	0.665871334128666
STK17B	missense	2	183.0,nan	0.2971877028122971
STK25	missense	2	231.0,nan,nan	0.3332856667143333
STK31	missense	2	362.0	0.22204177795822203
STK35	missense	3	339.1	0.4730135269864729
STK36	missense	3	1061.5,nan	0.5194074805925197
STK38	missense	3	194.9	0.2101717898282102
STK39	missense	4	93.8	0.0223049776950223
STK3	missense	2	948.0	0.8420811579188421
STK40	missense	2	9.0	0.017873982126017863
STKLD1	missense	3	644.6	0.6496713503286498
STMN2	missense	2	0.0	0.008067991932008068
STON1-GTF2A1L	missense	3	940.4,nan,nan	0.5343794656205345
STON2	missense	4	665.2	0.511122488877511
STRA6	missense	2	81.0	0.07695392304607697
STRA8	missense	2	224.0	0.42868957131042884
STRBP	missense	2	1477.0,nan	0.9234410765589235
STRN4	missense	3	429.8	0.30654669345330665
STX1A	missense	2	441.0	0.7616612383387616
STX1B	missense	5	23.1	0.0005459994540005454
STX3	missense	3	458.2	0.9726300273699726
STX5	missense	2	210.0	0.3547666452333547
STXBP1	missense	47	278.4	0.00026399973600026405
STXBP3	missense	2	1270.0	0.9022410977589023
STXBP5L	missense	3	1056.2	0.5963244036755964
STXBP5	missense	2	1146.0	0.5447674552325446
STXBP6	missense	2	232.0,nan,nan,nan,nan,nan,nan	0.6124223875776125
STYK1	missense	2	1.0	0.005643994356005643
SUFU	missense	2	228.0	0.2898667101332899
SUGCT	missense	2	884.0	0.8195241804758195
SUGP2	missense	4	410.3	0.1149178850821149
SULF1	missense	2	558.0,nan,nan,nan	0.3877256122743878
SULF2	missense	3	833.3,nan	0.6769143230856769
SULT2B1	missense	2	231.0	0.3848066151933848
SULT6B1	missense	5	231.0	0.5789354210645791
SUMO2	missense	2	3.0	0.03425896574103425
SUN1	missense	4	1076.1	0.7415212584787416
SUN5	missense	2	525.0	0.6864583135416864
SUPT16H	missense	5	194.3	0.007901992098007907
SUPT6H	missense	9	1315.4,nan	0.6905483094516904
SURF4	missense	2	532.0	0.8795571204428796
SUSD4	missense	4	265.4,nan	0.2958147041852959
SUSD5	missense	2	1548.0	0.9455390544609455
SV2A	missense	3	997.5	0.9059770940229059
SVEP1	missense	8	2916.4	0.7158022841977159
SVIL	missense	5	1966.1,nan	0.7507072492927508
SWAP70	missense	3	411.0	0.46342253657746346
SWSAP1	missense	2	226.0	0.5559234440765557
SYCE2	missense	3	180.9	0.51990148009852
SYCP1	missense	2	444.0,nan	0.27258172741827263
SYCP2	missense	4	1400.7,nan	0.7062862937137064
SYDE1	missense	2	612.0	0.4740295259704742
SYMPK	missense	4	465.7	0.11152688847311151
SYNDIG1	missense	2	21.0	0.06089993910006089
SYNE1	missense	21	7006.7,nan	0.9688570311429688
SYNE2	missense	16	3491.3,nan	0.03576596423403576
SYNE3	missense	2	367.0	0.23425776574223423
SYNGAP1	missense	8	454.1	0.012794987205012789
SYNGR1	missense	2	18.0	0.05675894324105677
SYNGR3	missense	2	178.0	0.4602155397844604
SYNGR4	missense	2	474.0	0.8891361108638891
SYNJ1	missense	3	945.0	0.3329626670373329
SYNM	missense	2	2456.0	0.7413772586227415
SYNPO2	missense	3	999.6	0.5379624620375381
SYNPO	missense	4	490.3	0.32244267755732237
SYNRG	missense	4	1093.6	0.5716024283975716
SYPL1	missense	2	165.0	0.36352463647536354
SYT10	missense	2	350.0	0.38412561587438415
SYT15	missense	3	152.9	0.14046785953214044
SYT17	missense	3	646.8	0.903024096975903
SYT1	missense	12	141.5,nan,nan	0.001961998038001961
SYT3	missense	2	1058.0,nan,nan,nan	0.8075081924918075
SYT4	missense	2	696.0	0.7882932117067883
SYT9	missense	3	462.9	0.6132173867826132
SYTL2	missense	2	nan,nan	nan
SZT2	missense	10	2656.5	0.7922752077247923
TAAR1	missense	4	137.9	0.151032848967151
TAB1	missense	2	408.0	0.4649715350284649
TAB2	missense	4	599.9,nan,nan	0.6681273318726682
TACC2	missense	6	1762.3,nan	0.2962947037052963
TACC3	missense	3	420.0	0.27488372511627496
TACSTD2	missense	2	544.0	0.8278541721458279
TADA2B	missense	3	298.4	0.458992541007459
TAF15	missense	2	858.0	0.7335072664927335
TAF1C	missense	3	1355.1,nan	0.9647370352629647
TAF1L	missense	2	1773.0	0.5564594435405564
TAF1	missense	14	707.6	0.004303995696004304
TAF4B	missense	2	1114.0	0.6221273778726223
TAF4	missense	2	2559.0	0.9562570437429563
TAF6L	missense	2	834.0	0.6448273551726449
TAF6	missense	3	431.7	0.3620426379573619
TALDO1	missense	2	519.0	0.7343262656737344
TANC1	missense	5	1925.6	0.9282740717259282
TANC2	missense	4	1132.7	0.29914470085529915
TANK	missense	2	387.0,nan	0.49747750252249745
TAOK1	missense	9	468.3	0.07556092443907557
TAOK2	missense	3	2691.0,nan	0.9177470822529178
TAOK3	missense	2	1959.0,nan	0.9449640550359449
TAP1	missense	2	42.0	0.039082960917039083
TARBP1	missense	2	3834.0	0.9155630844369156
TARS	missense	3	1365.0	0.8386111613888386
TAS1R2	missense	2	462.0	0.3502196497803503
TAS1R3	missense	6	377.8	0.13351786648213354
TASP1	missense	2	699.0	0.7828632171367829
TATDN1	missense	2	72.0	0.14548685451314552
TATDN2	missense	6	404.3,nan	0.1718238281761718
TATDN3	missense	3	115.4	0.1874668125331875
TBC1D14	missense	2	168.0,nan	0.16452383547616453
TBC1D17	missense	2	383.0	0.35267164732835266
TBC1D1	missense	2	1953.0	0.778030221969778
TBC1D32	missense	4	1073.8	0.5943254056745944
TBC1D4	missense	2	1484.0	0.6077863922136078
TBC1D9B	missense	4	961.3	0.5305554694445305
TBC1D9	missense	2	3260.0	0.9704040295959704
TBCEL	missense	2	342.0,nan	0.4547025452974546
TBCK	missense	3	745.7,nan,nan	0.5398304601695398
TBL1XR1	missense	22	222.6,nan	0.0009929990070009934
TBL3	missense	2	81.0	0.06794493205506796
TBR1	missense	2	68.0	0.07226892773107225
TBX18	missense	3	528.6	0.5962494037505963
TBX1	missense	4	244.3	0.21318778681221315
TBX3	missense	2	1296.0	0.8144881855118145
TBX4	missense	3	457.7	0.5404344595655405
TBX6	missense	3	423.7,nan	0.6753643246356754
TBXAS1	missense	2	1251.0	0.9222720777279223
TCAIM	missense	2	730.0,nan	0.7674932325067675
TCAP	missense	2	147.0	0.49243050756949247
TCEA3	missense	3	44.3	0.03622796377203623
TCEAL1	missense	2	1.0,nan,nan	0.016813983186016807
TCERG1L	missense	3	428.9	0.47286552713447294
TCERG1	missense	6	394.5	0.04054995945004055
TCF12	missense	4	241.7,nan	0.09574690425309576
TCF20	missense	9	1799.6	0.9632250367749632
TCF25	missense	3	455.0	0.39327060672939335
TCF3	missense	2	1431.0	0.9310670689329311
TCF4	missense	21	163.5	2.2222219753086717e-07
TCF7L2	missense	6	363.5,nan	0.2859107140892859
TCIRG1	missense	2	402.0	0.2976237023762976
TCN2	missense	2	183.0	0.27377272622727383
TCOF1	missense	3	1554.1	0.6875723124276876
TCP11L2	missense	2	304.0	0.3551636448363552
TCTE3	missense	2	244.0	0.596948403051597
TCTN2	missense	2	907.0	0.6666743333256668
TCTN3	missense	3	1041.2	0.9835590164409835
TDP1	missense	2	nan,nan	nan
TDP2	missense	3	625.0	0.9698950301049699
TDRD15	missense	3	2615.6	0.8948761051238949
TDRD1	missense	3	589.5	0.26980973019026977
TDRD6	missense	3	1802.0	0.5417154582845417
TDRD9	missense	2	1326.0	0.5104184895815106
TDRKH	missense	2	744.0,nan,nan,nan	0.686115313884686
TEAD4	missense	2	562.0	0.6935693064306936
TEC	missense	2	576.0	0.5192574807425192
TECPR1	missense	4	1194.5	0.8088981911018089
TECPR2	missense	8	905.6	0.36097463902536103
TECTA	missense	4	1785.7,nan	0.6517273482726518
TEK	missense	3	1502.1	0.8919151080848919
TEKT2	missense	3	213.2	0.25615874384125614
TEKT5	missense	2	600.0	0.6475703524296474
TELO2	missense	4	694.7	0.6267193732806267
TENM1	missense	4	1188.4	0.17575182424817573
TENM2	missense	8	1663.0	0.2723637276362723
TENM3	missense	9	1471.3,nan	0.13434186565813436
TENM4	missense	3	1377.4	0.2538377461622539
TENT2	missense	2	992.0,nan,nan	0.908009091990908
TENT5A	missense	2	756.0	0.7641302358697641
TENT5B	missense	4	235.6	0.2808607191392809
TEP1	missense	3	841.2	0.1365508634491365
TERB1	missense	2	1146.0,nan	0.7633702366297634
TERF2IP	missense	2	470.0	0.6803503196496803
TERT	missense	4	769.8	0.43536356463643544
TESK1	missense	3	477.5	0.4585825414174587
TESMIN	missense	2	857.0	0.7801462198537802
TET1	missense	4	2482.4	0.9125210874789125
TET2	missense	2	1868.0	0.5146274853725148
TET3	missense	4	1565.1	0.7284572715427284
TEX10	missense	6	510.7	0.2457357542642457
TEX13A	missense	2	285.0	0.40188559811440194
TEX14	missense	3	458.8	0.12353687646312356
TEX15	missense	5	1327.7	0.17087982912017088
TEX26	missense	2	250.0	0.47114952885047123
TEX45	missense	2	1283.0	0.9810470189529811
TEX47	missense	2	273.0	0.5630754369245632
TEX9	missense	4	162.0	0.1502018497981502
TFAP2A	missense	4	30.7	0.0017069982930017062
TFAP2B	missense	5	378.5	0.6747703252296748
TFAP2C	missense	2	109.0	0.16743083256916746
TFAP4	missense	2	534.0	0.7826262173737826
TFB2M	missense	2	57.0	0.10180389819610182
TFCP2L1	missense	2	898.0	0.8685701314298686
TFE3	missense	9	42.4	1.9999980000019993e-06
TFEB	missense	2	1328.0	0.9578140421859578
TFIP11	missense	4	751.1,nan,nan,nan	0.6642253357746642
TF	missense	3	764.2	0.7357262642737359
TFR2	missense	3	393.5,nan	0.2589377410622589
TFRC	missense	3	170.2,nan	0.07145092854907145
TGFB2	missense	2	879.0	0.8772531227468773
TGFBR1	missense	3	289.0	0.3254726745273253
TGFBR3	missense	2	1765.0,nan	0.9031250968749032
TGFBRAP1	missense	4	394.8,nan	0.18657781342218657
TGIF1	missense	3	159.0,nan	0.2581997418002582
TGM1	missense	5	879.6	0.9385030614969385
TGM4	missense	3	165.2	0.08698491301508697
TGM6	missense	2	328.0	0.295993704006296
TG	missense	5	2695.9	0.8530441469558531
TGS1	missense	4	803.9	0.725082274917725
THADA	missense	4	2159.4,nan	0.884965115034885
THAP4	missense	2	1139.0	0.8783741216258784
THBD	missense	2	444.0	0.44667555332444675
THBS2	missense	5	720.0	0.3423566576433423
THBS4	missense	3	1111.1	0.7794272205727795
THEGL	missense	5	67.3	0.00557199442800557
THOC2	missense	6	1215.2,nan	0.5825544174455826
THOP1	missense	3	586.8	0.5874794125205876
THRA	missense	2	376.0,nan	0.5381144618855382
THRSP	missense	2	90.0	0.36649863350136647
THSD4	missense	2	655.0,nan	0.375006624993375
THSD7A	missense	4	1217.5	0.48309951690048314
THSD7B	missense	3	2241.2	0.9175450824549175
THUMPD3	missense	4	367.9,nan,nan	0.4677865322134679
THY1	missense	2	20.0	0.08764191235808763
TIAL1	missense	2	203.0	0.3099896900103101
TIAM1	missense	2	1251.0	0.45253254746745264
TIAM2	missense	5	1154.3,nan	0.4086355913644085
TICRR	missense	7	1309.4	0.3883686116313883
TIE1	missense	2	615.0	0.3213916786083214
TIGD7	missense	3	328.9,nan	0.36979463020536973
TIGIT	missense	3	31.2	0.01901898098101902
TIMELESS	missense	2	273.0	0.14771685228314774
TIMM29	missense	2	301.0	0.6426693573306428
TIMM50	missense	3	310.0	0.4308835691164311
TIMP3	missense	3	137.5	0.3966116033883968
TIPARP	missense	2	375.0,nan,nan,nan	0.3476176523823477
TJP1	missense	5	1312.1	0.5461884538115462
TJP2	missense	2	1449.0	0.6354313645686354
TJP3	missense	3	1246.7	0.8815211184788815
TKFC	missense	2	535.0	0.5418134581865419
TKTL1	missense	2	1292.0	0.9213920786079214
TLDC1	missense	3	145.4	0.12909387090612906
TLE2	missense	3	1187.1	0.9794480205519794
TLE3	missense	4	793.5	0.8338541661458339
TLE4	missense	2	1644.0,nan	0.9128930871069129
TLK1	missense	2	413.0	0.3164066835933164
TLK2	missense	10	348.3	0.04013795986204014
TLN1	missense	7	2102.8	0.7668762331237668
TLN2	missense	7	1701.6,nan	0.43397856602143403
TLR10	missense	2	1216.0,nan,nan,nan	0.7473482526517472
TLR3	missense	2	274.0	0.19184780815219185
TLR5	missense	2	1876.0,nan,nan	0.9243210756789243
TLR7	missense	2	1306.0	0.6409143590856408
TLR9	missense	2	2456.0	0.9415880584119416
TM9SF1	missense	2	675.0,nan	0.4916625083374917
TM9SF2	missense	2	1544.0	0.9315250684749316
TM9SF3	missense	2	1121.0	0.8352611647388353
TM9SF4	missense	6	601.8	0.8755931244068756
TMBIM1	missense	4	354.0,nan,nan	0.8943751056248944
TMC2	missense	2	242.0	0.17301082698917297
TMC6	missense	3	948.4,nan,nan	0.8248221751778247
TMCC1	missense	2	1203.0	0.8423561576438423
TMCC2	missense	2	706.0	0.558984441015559
TMCO4	missense	2	435.0	0.4166995833004168
TMCO5A	missense	2	402.0	0.7032232967767034
TMCO6	missense	3	22.6	0.0063949936050063955
TMED2	missense	2	255.0	0.6443313556686443
TMEM102	missense	2	1073.0,nan	0.9084880915119085
TMEM106B	missense	3	0.0,nan	6.799993200006798e-05
TMEM115	missense	2	93.0	0.17062482937517062
TMEM120B	missense	2	511.0	0.7286402713597286
TMEM131L	missense	3	1181.5	0.4478525521474479
TMEM132A	missense	2	1113.0	0.6163923836076164
TMEM132B	missense	2	886.0	0.49067550932449067
TMEM132C	missense	3	398.8	0.1655578344421656
TMEM132E	missense	2	638.0	0.3709806290193709
TMEM135	missense	4	208.0	0.1813008186991813
TMEM150C	missense	2	10.0,nan	0.033741966258033745
TMEM151B	missense	2	1295.0	0.9432860567139433
TMEM158	missense	2	671.0	0.9313890686109314
TMEM163	missense	3	95.7	0.14473785526214478
TMEM165	missense	2	462.0	0.6887323112676889
TMEM168	missense	2	414.0,nan	0.3566476433523567
TMEM170A	missense	2	95.0	0.37830762169237847
TMEM181	missense	2	691.0	0.5852884147115853
TMEM184A	missense	2	687.0	0.7960432039567961
TMEM18	missense	2	nan	nan
TMEM201	missense	4	348.5	0.2392707607292391
TMEM204	missense	2	328.0,nan	0.7114082885917115
TMEM206	missense	5	338.6	0.6805663194336805
TMEM207	missense	3	130.7	0.6099453900546099
TMEM214	missense	2	196.0	0.18263481736518267
TMEM232	missense	2	1097.0	0.8178921821078179
TMEM235	missense	3	75.5	0.16487083512916487
TMEM240	missense	3	281.5,nan	0.9853140146859853
TMEM245	missense	2	1369.0	0.725104274895725
TMEM256	missense	2	263.0	0.9418090581909419
TMEM268	missense	2	832.0	0.9583240416759583
TMEM26	missense	2	2.0	0.008046991953008047
TMEM30A	missense	2	90.0	0.16884883115116886
TMEM42	missense	2	91.0	0.40826559173440824
TMEM44	missense	3	609.1	0.8488221511778489
TMEM45A	missense	2	427.0	0.7547772452227548
TMEM63B	missense	7	335.9,nan	0.05915194084805915
TMEM63C	missense	5	831.0	0.9186390813609187
TMEM79	missense	3	415.0,nan	0.7498882501117499
TMEM80	missense	2	120.0	0.3785396214603785
TMEM82	missense	3	128.1	0.19295680704319293
TMEM86B	missense	2	293.0	0.6938363061636939
TMEM87B	missense	3	494.3	0.5845654154345843
TMEM8A	missense	2	134.0	0.11422188577811423
TMEM94	missense	4	804.9	0.33313266686733317
TMEM99	missense	2	397.0	0.764053235946764
TMPPE	missense	2	582.0	0.6767323232676767
TMPRSS12	missense	2	320.0	0.5159214840785159
TMPRSS13	missense	3	359.7	0.38684161315838683
